Prompt,Intent,domain
Claims under HMO1 for the last six months â€” member history search,Plan,claim_history_search
"Insurance plan FRM1 claims, member 445566778899000, full history",Plan,claim_history_search
Search for all prescriptions processed under plan code MED3 in this member's history,Plan,claim_history_search
Can I see the claims that were adjudicated under plan PPO1 for this patient?,Plan,claim_history_search
Group this member's claim history by plan code and show counts,Plan,claim_history_search
Plan STD2 fills â€” how many has member 667788990011000 had in this benefit year?,Plan,claim_history_search
"Filter claim history: insurance plan = HMO1, member ID 889900112233000",Plan,claim_history_search
Show all claims filled at CVS #00610 for this member,Pharmacy,claim_history_search
Which pharmacies has this member used across their claim history?,Pharmacy,claim_history_search
Filter claim history to prescriptions dispensed at Walgreens,Pharmacy,claim_history_search
How many fills came from Rite Aid in this member's history?,Pharmacy,claim_history_search
Find all claims for member 112233445566000 that were processed at CVS store #01234,Pharmacy,claim_history_search
Search the claim history for fills at any Walmart pharmacy location,Pharmacy,claim_history_search
NCPDP 1234567 â€” how many claims are in this member's history from that store?,Pharmacy,claim_history_search
"Pharmacy = CVS #00610, pull all matching history records",Pharmacy,claim_history_search
I need to know which pharmacy dispensed the most claims for this patient,Pharmacy,claim_history_search
Has this member ever filled at a specialty pharmacy called BioPlus? Check history.,Pharmacy,claim_history_search
CVS #00610 vs CVS #02345 â€” compare claim counts for member 334455667788000,Pharmacy,claim_history_search
"Claims dispensed by Costco pharmacy, member history search",Pharmacy,claim_history_search
Which CVS store location has processed the most fills for this member?,Pharmacy,claim_history_search
Search claim history: pharmacy name contains 'Express Scripts',Pharmacy,claim_history_search
Show me all the stores where member 556677889900000 has picked up prescriptions,Pharmacy,claim_history_search
Filter by dispensing pharmacy â€” I want only Kinney Drugs claims from the history,Pharmacy,claim_history_search
Member 778899001122000 â€” find all claims processed at pharmacy NCPDP 9876543,Pharmacy,claim_history_search
Any claims from an out-of-network pharmacy in this member's history?,Pharmacy,claim_history_search
"CVS #00610, how many total fills for member this year?",Pharmacy,claim_history_search
I want to isolate only Caremark mail service pharmacy claims in the history,Pharmacy,claim_history_search
How many claims in this member's history were prescribed by Dr. Smith?,Prescriber,claim_history_search
Filter claim history by prescriber NPI 1234567890,Prescriber,claim_history_search
Show all prescriptions written by Dr. Johnson for member 112233445566000,Prescriber,claim_history_search
Which doctors have prescribed medications for this member according to claim history?,Prescriber,claim_history_search
NPI 9876543210 â€” how many fills in the member's claim history trace back to that provider?,Prescriber,claim_history_search
Search claim history: prescriber last name = Williams,Prescriber,claim_history_search
Who is the most frequent prescriber in this member's claim history?,Prescriber,claim_history_search
Find all fills for member 334455667788000 ordered by Dr. Patel,Prescriber,claim_history_search
"Prescriber NPI 1122334455, claims for this member from that provider",Prescriber,claim_history_search
I need to see the full list of claims written by Dr. Martinez for this patient,Prescriber,claim_history_search
Claims from a cardiologist named Dr. Lee across member 556677889900000's history,Prescriber,claim_history_search
How many unique prescribers appear in this member's claim history this year?,Prescriber,claim_history_search
Filter by ordering physician â€” show only claims from NPI 3344556677 in history,Prescriber,claim_history_search
Any prescriptions written by a provider named Roberts in this member's history?,Prescriber,claim_history_search
Member 778899001122000 â€” group claim history by prescriber and give counts,Prescriber,claim_history_search
How many of this member's fills came from out-of-state prescribers?,Prescriber,claim_history_search
"Prescriber name = Dr. Huang, filter all matching records from member claim history",Prescriber,claim_history_search
"Search history for all claims ordered by Dr. Thompson, member 889900112233000",Prescriber,claim_history_search
Which prescriber wrote the most Rx claims for this member in the last 12 months?,Prescriber,claim_history_search
NPI 5566778899 â€” retrieve all claims tied to that provider across member's full history,Prescriber,claim_history_search
What did this member pay in copays for Lipitor across all their claims?,Pricing,claim_history_search
Search claim history for the cheapest fills of metformin for member 112233445566000,Pricing,claim_history_search
How has the patient pay amount for Humira changed across multiple fills in the history?,Pricing,claim_history_search
Total out-of-pocket cost for atorvastatin across all claims for this member,Pricing,claim_history_search
Filter claim history: copay for Eliquis > $50 across all fills,Pricing,claim_history_search
Ingredient cost trend for Ozempic â€” show across all dispensed claims for this patient,Pricing,claim_history_search
What was the member's average copay for insulin across all their fills?,Pricing,claim_history_search
Claims history pricing breakdown for Jardiance â€” all fills member 334455667788000,Pricing,claim_history_search
I need to see the patient pay for every lisinopril fill this member has had,Pricing,claim_history_search
Which drug in this member's claim history has cost them the most in total copays?,Pricing,claim_history_search
MEDD pricing for Revlimid across member 556677889900000's full claim history,Pricing,claim_history_search
Show the dispensing fee trend for amoxicillin fills across this member's claims,Pricing,claim_history_search
What has the plan paid vs member paid for Trulicity across all claims in history?,Pricing,claim_history_search
"Cost history for Keytruda â€” member 778899001122000, filter by drug pricing across fills",Pricing,claim_history_search
Total ingredient cost billed for Xarelto across all claim history records,Pricing,claim_history_search
Has this member's copay for Lantus been consistent or changed over their fill history?,Pricing,claim_history_search
Sum of patient pay across all methotrexate claims for member 889900112233000,Pricing,claim_history_search
Claims where member paid $0 copay for brand drugs â€” search across history,Pricing,claim_history_search
What is the highest single copay this member has ever paid in their claims history?,Pricing,claim_history_search
Pricing trend for Biktarvy across all fills â€” member claim history search,Pricing,claim_history_search
list claims in paid status for this member,Status,claim_history_search
which fills are currently showing a rejected adjudication status,Status,claim_history_search
I need to see all the voided claims in this member's history,Status,claim_history_search
pull up every claim that came back reversed across the full claim history,Status,claim_history_search
show me pending claims only â€” nothing paid or rejected,Status,claim_history_search
filter claim history to adjudication status = P for paid,Status,claim_history_search
any claims sitting in a suspended state for this member?,Status,claim_history_search
status filter across all claims â€” show me just the rejected ones,Status,claim_history_search
Paid? Rejected? Give me a breakdown of claim statuses for this member.,Status,claim_history_search
how many of this member's claims ended up in reversal status versus paid status,Status,claim_history_search
retrieve all claims that were not successfully adjudicated â€” show me the non-paid ones,Status,claim_history_search
filter by claim status code R across the member's entire prescription history,Status,claim_history_search
were there any GLP-1 claims with a rejected status in the history,Status,claim_history_search
show all claims marked as voided or reversed in the last year for this member,Status,claim_history_search
list fills currently in submitted but not yet adjudicated status,Status,claim_history_search
I want to see which claims are in a reprocessed status across the member's history,Status,claim_history_search
display claims in closed status for member 44781239,Status,claim_history_search
which claims have an overridden-and-paid status in the history,Status,claim_history_search
show claims that are in a captured status across all fills,Status,claim_history_search
group the member's entire claim history by adjudication status and show counts for each,Status,claim_history_search
show claims with NCPDP reject code 79 across the member's history,RejectCode,claim_history_search
filter claim history by rejection code 75,RejectCode,claim_history_search
which fills came back with reject code MR in the member's claim list,RejectCode,claim_history_search
retrieve all claims that hit reject code DG across this member's history,RejectCode,claim_history_search
list claims rejected under NCPDP code 70 for this member,RejectCode,claim_history_search
I need to see every claim that came back with a 76 reject,RejectCode,claim_history_search
show me claims in the history flagged with reject code ET,RejectCode,claim_history_search
reject code? Filter all claims that got NCPDP code 88.,RejectCode,claim_history_search
how many claims in this member's history returned reject code 65,RejectCode,claim_history_search
search claim history by NCPDP rejection response code NN,RejectCode,claim_history_search
pull up all fills that returned reject code M1 in the adjudication response,RejectCode,claim_history_search
any claims carrying reject code 7D in the member's prescription history,RejectCode,claim_history_search
which prescriptions received NCPDP code QE as a rejection reason,RejectCode,claim_history_search
tell me about all claims that got reject code PA across the claim list,RejectCode,claim_history_search
filter history â€” show only claims where the adjudication response included rejection code 78,RejectCode,claim_history_search
were there any claims in the history that came back with a 3G reject code,RejectCode,claim_history_search
display fills across the full history that were turned away with reject FQ,RejectCode,claim_history_search
break down the member's rejected claims by NCPDP reject code,RejectCode,claim_history_search
how often does reject code RE appear in this member's claim history,RejectCode,claim_history_search
show every instance in the claim history where NCPDP rejection code 8C was returned,RejectCode,claim_history_search
when was ATORVASTATIN last dispensed for this member,DrugLast,claim_history_search
what is the most recent fill date for METFORMIN in this member's history,DrugLast,claim_history_search
show me the last time LISINOPRIL was picked up by this member,DrugLast,claim_history_search
fetch the latest dispensing record for ELIQUIS,DrugLast,claim_history_search
I need to know when GABAPENTIN was most recently filled for this member,DrugLast,claim_history_search
pull up the most recent HUMIRA claim date for this member,DrugLast,claim_history_search
how long ago was ROSUVASTATIN last filled â€” show the most recent date,DrugLast,claim_history_search
last fill? OMEPRAZOLE for member 44781239,DrugLast,claim_history_search
retrieve the last dispensed date for SERTRALINE from the member's claim history,DrugLast,claim_history_search
give me the last date LOSARTAN was dispensed to this member,DrugLast,claim_history_search
when did this member most recently receive their AMLODIPINE prescription,DrugLast,claim_history_search
show the most recent service date across all INSULIN claims for this member,DrugLast,claim_history_search
find the last claim in the history where DULOXETINE was dispensed,DrugLast,claim_history_search
what was the last fill date for any GLP-1 medication for this member,DrugLast,claim_history_search
tell me the most recent PANTOPRAZOLE dispense date across the claim history,DrugLast,claim_history_search
last dispensing date for CLOPIDOGREL â€” searching across all fills,DrugLast,claim_history_search
has ADALIMUMAB been dispensed recently? show me the most recent claim date,DrugLast,claim_history_search
retrieve the last fill date for TAMSULOSIN in the member prescription history,DrugLast,claim_history_search
most recent dispense date for HYDROCHLOROTHIAZIDE across the member's claim records,DrugLast,claim_history_search
when was ESCITALOPRAM last filled? look through the entire history and give me the latest date,DrugLast,claim_history_search
give me all claims for this member in January,Month,claim_history_search
show fills from February for this member,Month,claim_history_search
retrieve March claims across the full history,Month,claim_history_search
list every prescription dispensed during the month of April,Month,claim_history_search
I need all fills from May â€” filter the claim history to that month,Month,claim_history_search
pull up claim records from June only,Month,claim_history_search
what medications did the member receive in July,Month,claim_history_search
show me everything processed in August for this member,Month,claim_history_search
filter claim history to September fills,Month,claim_history_search
get all October claims from the member's history,Month,claim_history_search
list fills dispensed during November for member 44781239,Month,claim_history_search
retrieve every December claim on file for this member,Month,claim_history_search
which prescriptions were filled during the month of February this year,Month,claim_history_search
claims in July â€” show the full list for this member,Month,claim_history_search
narrow the history results to claims submitted or adjudicated in October,Month,claim_history_search
I want to see the drug fills from last March in the claim history,Month,claim_history_search
show me all claims adjudicated in the month of September 2024,Month,claim_history_search
display the full list of claims that hit during December 2024,Month,claim_history_search
which claims were processed in January 2025 for this member,Month,claim_history_search
give me the complete list of drugs the member received in November â€” filter by that month only,Month,claim_history_search
look up claim 201533994612000 in this member's history,ClaimNum,claim_history_search
find claim number 243122443413000 in the claim history,ClaimNum,claim_history_search
retrieve claim 392081547623918 from the member's records,ClaimNum,claim_history_search
claim 853746291035824 â€” pull it up from the history,ClaimNum,claim_history_search
I need to find claim number 480517832091643 in this member's claim list,ClaimNum,claim_history_search
search the history for claim 710924356178502,ClaimNum,claim_history_search
show claim 567832410298745 from the member's prescription history,ClaimNum,claim_history_search
can you locate claim number 938271456082319 in the history records,ClaimNum,claim_history_search
claim 641285739401562 â€” show me that entry from the claim list,ClaimNum,claim_history_search
tell me about claim 205638914720483 in this member's history,ClaimNum,claim_history_search
879143265098712 â€” find that claim in the member's history,ClaimNum,claim_history_search
look up claim number 412067593841205 and tell me about it,ClaimNum,claim_history_search
fetch claim 201503823714118 from the member's prescription records,ClaimNum,claim_history_search
find claim 230381673488000 in the history and show its status,ClaimNum,claim_history_search
search history for claim number 523781094265130,ClaimNum,claim_history_search
display claim 847216305492871 from the member's claim list,ClaimNum,claim_history_search
I want to locate claim 309854176230948 in the claim history records,ClaimNum,claim_history_search
show me claim 211263773300000 â€” find it in the history,ClaimNum,claim_history_search
pull claim number 985412370648215 from the member's fills,ClaimNum,claim_history_search
search the member's claim history and locate claim 220992183436835,ClaimNum,claim_history_search
Show me all claims for member 100234567 that have NDC 00093-0058-01,NDC,claim_history_search
Filter this member's claim history by NDC 59762-0100-01 â€” how many fills came back?,NDC,claim_history_search
"NDC 00228-2720-50, pull all matching claims for this member",NDC,claim_history_search
I need to see every claim tied to national drug code 00006-0749-31 across the member's history,NDC,claim_history_search
Search the full claim history for NDC 16714-0288-01 â€” member ID M987654321,NDC,claim_history_search
Can you pull all fills where the NDC was 00071-0155-23 for this member?,NDC,claim_history_search
00378-2160-05 NDC â€” list every claim that matched this code in the member's file,NDC,claim_history_search
Look through member 200456789's history and find any claim with national drug code 68462-0168-01,NDC,claim_history_search
How many times was NDC 00172-4061-70 dispensed across all claims for this member?,NDC,claim_history_search
"Retrieve member claim records filtered to NDC 54868-5928-00, going back 24 months",NDC,claim_history_search
I want the full list of adjudicated claims where NDC equals 00003-0895-20 for member 300112233,NDC,claim_history_search
Which of this member's claims involved NDC 50458-0220-01? Pull everything.,NDC,claim_history_search
Cross-reference this member's PDE records against NDC 00169-4175-11,NDC,claim_history_search
Gimme all claims where the NDC was 00085-0019-01 for member number 400223344,NDC,claim_history_search
Run an NDC filter â€” 45963-0483-11 â€” and show me everything in the member's history,NDC,claim_history_search
Show claim history filtered by NDC 00069-0150-41 over the last plan year,NDC,claim_history_search
"Member history search: NDC 72606-0130-01, all dates, all pharmacies",NDC,claim_history_search
What claims in the member's history match NDC 00013-0010-94? Need a count and dates.,NDC,claim_history_search
Filter member 500334455 claims by NDC â€” looking for 00781-1888-31 specifically,NDC,claim_history_search
I have an NDC: 43598-0290-05. Can you find all the claims for this member that used it?,NDC,claim_history_search
Show me all claims for this member that were filled with a Teva manufactured drug,Manufacturer,claim_history_search
Filter the member's claim history to Mylan products only,Manufacturer,claim_history_search
How many Pfizer fills does member 100234567 have in their history?,Manufacturer,claim_history_search
Pull all Aurobindo claims from this member's pharmacy file,Manufacturer,claim_history_search
I need to see every claim in the member's history where the manufacturer was Sandoz,Manufacturer,claim_history_search
Search member claim history by manufacturer name â€” specifically Lupin Pharmaceuticals,Manufacturer,claim_history_search
Manufacturer filter: Amneal â€” give me all matching claims for member 200456789,Manufacturer,claim_history_search
Can you look through the claims history and find anything manufactured by Sun Pharma?,Manufacturer,claim_history_search
I want to know every time this member got a drug made by Torrent Pharmaceuticals,Manufacturer,claim_history_search
List all claims in member 300112233's history attributed to Glenmark as the manufacturer,Manufacturer,claim_history_search
Cross-check this member's full claim history against Hikma manufactured products,Manufacturer,claim_history_search
Zydus Pharmaceuticals â€” filter member claim history and pull everything with that manufacturer,Manufacturer,claim_history_search
"All Cipla fills across the member's claim history, please",Manufacturer,claim_history_search
Run a manufacturer filter on member 400223344's history â€” we're looking at AstraZeneca specifically,Manufacturer,claim_history_search
How many claims in this member's file have Apotex listed as the drug manufacturer?,Manufacturer,claim_history_search
Search the full claim history for any Merck-manufactured drugs dispensed to this member,Manufacturer,claim_history_search
I need a manufacturer breakdown â€” starting with Novartis â€” from this member's claim records,Manufacturer,claim_history_search
Identify all West-Ward manufactured claims in the member's history,Manufacturer,claim_history_search
Any Bristol-Myers Squibb claims showing in the member's PBM history? Filter by that manufacturer.,Manufacturer,claim_history_search
Filter member 500334455's claim history to only Breckenridge Pharmaceutical products,Manufacturer,claim_history_search
Show only generic drug fills in this member's claim history,Generic,claim_history_search
Filter member 100234567's claims to AB-rated generics only,Generic,claim_history_search
I want to see every non-branded fill across the member's entire claim history,Generic,claim_history_search
Pull all claims from member history where the drug was dispensed as a generic,Generic,claim_history_search
How many generic substitutions did this member have in the last plan year?,Generic,claim_history_search
Give me a list of all DAW code 1 overrides or generic claims for member 200456789,Generic,claim_history_search
"Search the claim history â€” I only want the multi-source generics, not brand",Generic,claim_history_search
Which of this member's claims were filled with a therapeutically equivalent generic?,Generic,claim_history_search
Filter by drug type: generic â€” pull all records for member 300112233,Generic,claim_history_search
I need the full list of GPI-matched generic fills in the member's PBM history,Generic,claim_history_search
Narrow down the claim history to only non-proprietary drug fills for this member,Generic,claim_history_search
How many times did this member fill a generic versus a brand in the past two years?,Generic,claim_history_search
Run a claim history search for all tier-1 generic utilization for member 400223344,Generic,claim_history_search
Show all claims in the member's file flagged as generic drug fills,Generic,claim_history_search
I'm looking for every instance this member received an off-patent generic drug â€” pull the full list,Generic,claim_history_search
Generics only â€” filter member 500334455's claim history accordingly,Generic,claim_history_search
Which claims in the member's history had a DAW code indicating a generic was dispensed?,Generic,claim_history_search
List all ANDA-approved generic fills from the full claim history for this member,Generic,claim_history_search
What's the count of generic drug claims for this member over the last 12 months?,Generic,claim_history_search
"Pull claim history, filter to generic only â€” I want NDC, date of service, and cost share for each",Generic,claim_history_search
Show all brand name drug claims in this member's history,Brand,claim_history_search
Filter member 100234567's claim history to proprietary brand fills only,Brand,claim_history_search
Pull every innovator brand claim from this member's PBM file,Brand,claim_history_search
"I need to see all trade name drug fills in the member's claim history, no generics",Brand,claim_history_search
How many brand-only fills does member 200456789 have on record?,Brand,claim_history_search
Give me all DAW 1 or DAW 2 claims in the member's history where the brand was dispensed,Brand,claim_history_search
Narrow the claim history search to NDA-approved brand drugs for member 300112233,Brand,claim_history_search
Which of this member's claims were for a brand drug that had a generic available?,Brand,claim_history_search
List all BPG-tier brand fills from the member's full claim history,Brand,claim_history_search
"Search member history for all non-generic, single-source brand medications dispensed",Brand,claim_history_search
I want a count of specialty brand drug fills in member 400223344's claim records,Brand,claim_history_search
Show claims where the member received a brand drug despite a generic equivalent existing on formulary,Brand,claim_history_search
Filter the claim history to brand-only utilization â€” pull all relevant records for this member,Brand,claim_history_search
Which brand name drugs were dispensed to this member over the last 24 months? Pull from history.,Brand,claim_history_search
All tier-2 and tier-3 brand claims for member 500334455 from the full history,Brand,claim_history_search
Run a brand drug filter across the member's PBM claim history,Brand,claim_history_search
How many of this member's claims involved a formulary brand product? Show me the list.,Brand,claim_history_search
Pull all claims coded as brand dispensed (not substituted) in the member's history,Brand,claim_history_search
I need to identify every branded biologic fill in the member's claim history,Brand,claim_history_search
"Show member 200456789 all brand fills â€” include cost share, date of service, and prescriber NPI",Brand,claim_history_search
Which claims did this member have between January 1 and March 31 that applied to their deductible?,date_range_claims,claim_history_search
Pull all member claims from Q1 of the current plan year and show OOP accumulation impact,date_range_claims,claim_history_search
Show me member 100234567's claim history from 01/01/2025 through 06/30/2025,date_range_claims,claim_history_search
I need to review all claims for this member between February and April to analyze LICS accumulation,date_range_claims,claim_history_search
Date range filter: 03/15/2024 to 09/15/2024 â€” pull all claims for member 200456789,date_range_claims,claim_history_search
What claims did this member have in the last 90 days that counted toward their OOP max?,date_range_claims,claim_history_search
Show a cross-claim analysis of all fills from July through December 2024 for this member,date_range_claims,claim_history_search
I'm investigating deductible accumulation â€” can you pull all claims between 01/01/2024 and 03/31/2024?,date_range_claims,claim_history_search
Member 300112233: retrieve every claim processed in the 12-month period ending 12/31/2024,date_range_claims,claim_history_search
Filter the claim history from the past plan year â€” specifically anything that hit the MEDD or TrOOP,date_range_claims,claim_history_search
List all claims for this member filed between April 2025 and the current date,date_range_claims,claim_history_search
I need a window of claims from 06/01/2024 through 08/31/2024 to check for coverage gap entry,date_range_claims,claim_history_search
Pull member 400223344's entire claim history for 2024 â€” I want to trace TrOOP accumulation quarter by quarter,date_range_claims,claim_history_search
Show claims in a date window from the start of benefit year through today for OOP reconciliation,date_range_claims,claim_history_search
Which of this member's claims fell within the creditable coverage period of 01/01/2025â€“12/31/2025?,date_range_claims,claim_history_search
Date range: last six months. Pull all claims for member 500334455 that affected their accumulators.,date_range_claims,claim_history_search
I'm doing a PDE reconciliation â€” need all claims between 01/01/2024 and 06/30/2024 for this member,date_range_claims,claim_history_search
Search member history for claims dated after 09/01/2024 that pushed them past the OOPM threshold,date_range_claims,claim_history_search
What's the full list of adjudicated claims for member 200456789 between Q3 and Q4 last year?,date_range_claims,claim_history_search
Run a claim history search for date of service between 02/01/2025 and 05/31/2025 â€” I need to check deductible and LICS phase transitions,date_range_claims,claim_history_search
Hello there!,greeting,general
Hi!,greeting,general
Good morning,greeting,general
Good afternoon,greeting,general
Good evening,greeting,general
Hey there,greeting,general
Howdy!,greeting,general
Greetings!,greeting,general
"Hey, how's it going?",greeting,general
"Hi, good to be here",greeting,general
Hello! Nice to meet you.,greeting,general
Good day!,greeting,general
Hey hey hey,greeting,general
"Hi there, hope you're well",greeting,general
Yo!,greeting,general
Hello hello,greeting,general
"Good morning, hope the day is going well",greeting,general
Salutations!,greeting,general
Hiya!,greeting,general
"Hey, just dropping in to say hi",greeting,general
What can I ask this system?,help,general
How do I submit a claim correctly?,help,general
What steps should I follow to avoid claim rejection?,help,general
Can you explain how to use this tool?,help,general
What are the common reasons my claims get denied?,help,general
How do I file a pharmacy claim without errors?,help,general
What types of questions can I ask here?,help,general
I need help understanding how to use this assistant,help,general
Walk me through the claim submission process,help,general
What information do I need to have ready before filing a claim?,help,general
Help me understand how this system works,help,general
What can you help me with?,help,general
How do I avoid getting my claim rejected?,help,general
Is there a guide for submitting claims through this tool?,help,general
Tell me about the capabilities of this system,help,general
What are the best practices for submitting a clean claim?,help,general
I keep making mistakes when filing. Can you guide me step by step?,help,general
How do I get started using this assistant?,help,general
What topics does this tool cover?,help,general
I'm new here â€” what should I know about filing claims correctly?,help,general
What is the weather like in New York today?,out_of_scope,general
How do I make spaghetti carbonara?,out_of_scope,general
Who won the Super Bowl last year?,out_of_scope,general
What is 347 multiplied by 89?,out_of_scope,general
Tell me about the French Revolution,out_of_scope,general
What are the best hiking trails in Colorado?,out_of_scope,general
asdjklasd fjklasjdf lkajsdf,out_of_scope,general
What is the capital of Australia?,out_of_scope,general
Can you recommend a good Netflix show?,out_of_scope,general
How do I train for a marathon?,out_of_scope,general
Write me a poem about autumn leaves,out_of_scope,general
What is the square root of 144?,out_of_scope,general
blorp zizzle flonk wonk,out_of_scope,general
What time is it in Tokyo right now?,out_of_scope,general
Who painted the Mona Lisa?,out_of_scope,general
What is the best way to invest in stocks?,out_of_scope,general
How long does it take to fly from LA to London?,out_of_scope,general
Give me a chocolate chip cookie recipe,out_of_scope,general
What are the rules of cricket?,out_of_scope,general
Tell me a joke,out_of_scope,general
Give me a summary of PA override record PA100123456.,pa_summary,override_domain
Summarize the key details of PA200234567.,pa_summary,override_domain
Show me the most important fields on PA300345678.,pa_summary,override_domain
What does PA400456789 do? Give me the high-level overview.,pa_summary,override_domain
PA summary for override record PA500567890.,pa_summary,override_domain
I just pulled up PA600678901 — what am I looking at?,pa_summary,override_domain
Give me a quick rundown of what PA700789012 is configured to do.,pa_summary,override_domain
Quick overview on PA800890123 — what are the key settings?,pa_summary,override_domain
Break down what PA900901234 does for this member.,pa_summary,override_domain
Walk me through the important fields on PA101012345.,pa_summary,override_domain
What should I know about this prior authorization — PA202123456?,pa_summary,override_domain
"Summarize PA303234567 — drug coverage, dates, reason code.",pa_summary,override_domain
Will PA100123456 override a reject 75 PA required?,pa_override_reject,override_domain
Does PA200234567 handle reject code 75?,pa_override_reject,override_domain
Will PA300345678 bypass a reject 70 non-formulary?,pa_override_reject,override_domain
The claim hit reject 75 — does PA400456789 clear it?,pa_override_reject,override_domain
I got a 75 reject on the claim — will PA500567890 handle that?,pa_override_reject,override_domain
Can PA600678901 bypass reject 70 for non-formulary issues?,pa_override_reject,override_domain
Does PA700789012 handle reject 76 plan limits exceeded?,pa_override_reject,override_domain
Will PA800890123 override the 70 reject?,pa_override_reject,override_domain
Show me which reject codes PA900901234 can override.,pa_override_reject,override_domain
Can I use PA101012345 to get past reject 76?,pa_override_reject,override_domain
The pharmacy is getting reject 70 — will PA202123456 take care of it?,pa_override_reject,override_domain
Is reject 75 PA required covered by PA303234567?,pa_override_reject,override_domain
What does the PA type field do on PA100123456?,pa_field_help,override_domain
Explain the purpose of the effective date field on PA200234567.,pa_field_help,override_domain
What is the GPI override field used for on PA300345678?,pa_field_help,override_domain
I don't understand what the ignore status field does on PA400456789 — explain it.,pa_field_help,override_domain
Why would I set the follow me logic field on a PA?,pa_field_help,override_domain
When do I use the agent code field on a PA override?,pa_field_help,override_domain
What happens if I change the quantity limit override field on PA600678901?,pa_field_help,override_domain
Walk me through what the PA status indicator means on PA700789012.,pa_field_help,override_domain
I see the transform care field on PA800890123 — what does it control?,pa_field_help,override_domain
What is the point of the bypass contingent therapy field on a PA record?,pa_field_help,override_domain
Help me understand what the drug type indicator does on PA101012345.,pa_field_help,override_domain
What is the impact of the specialty Rx override field on claim processing?,pa_field_help,override_domain
Does the copay on PA100123456 influence the price?,pa_copay_pricing,override_domain
How does the copay field on PA200234567 affect pricing?,pa_copay_pricing,override_domain
Will the PA copay on PA300345678 change the member's out-of-pocket cost?,pa_copay_pricing,override_domain
Show me how the copay override on PA400456789 impacts the final price.,pa_copay_pricing,override_domain
Does the copay on PA500567890 actually change what the member pays?,pa_copay_pricing,override_domain
"Does the copay on PA600678901 affect the price, and if yes, how?",pa_copay_pricing,override_domain
Will the copay override on PA700789012 influence the patient pay?,pa_copay_pricing,override_domain
How does the PA copay on PA800890123 interact with the plan pricing?,pa_copay_pricing,override_domain
Is the copay override on PA900901234 going to lower the member's cost?,pa_copay_pricing,override_domain
Will PA101012345 copay affect the dispensing fee or ingredient cost?,pa_copay_pricing,override_domain
Does the copay override on PA202123456 influence the coinsurance?,pa_copay_pricing,override_domain
Tell me how the copay override on PA303234567 impacts the final price.,pa_copay_pricing,override_domain
What drugs will PA100123456 cover?,pa_drug_coverage,override_domain
Show me the drug list covered by PA200234567.,pa_drug_coverage,override_domain
Which medications are included under PA300345678?,pa_drug_coverage,override_domain
Does PA400456789 cover LISINOPRIL?,pa_drug_coverage,override_domain
Is METFORMIN on the drug list for PA500567890?,pa_drug_coverage,override_domain
Can I use PA600678901 for ATORVASTATIN?,pa_drug_coverage,override_domain
What meds does PA700789012 apply to?,pa_drug_coverage,override_domain
Show me every medication PA800890123 authorizes.,pa_drug_coverage,override_domain
What is the drug coverage scope for PA900901234?,pa_drug_coverage,override_domain
Which NDCs or GPIs are on PA101012345?,pa_drug_coverage,override_domain
Display the GPI range covered by PA202123456.,pa_drug_coverage,override_domain
Does this PA cover OMEPRAZOLE — check PA303234567.,pa_drug_coverage,override_domain
How many claims used PA100123456?,pa_claim_usage,override_domain
Show the claim count for PA200234567.,pa_claim_usage,override_domain
How many times has PA300345678 been applied to claims?,pa_claim_usage,override_domain
How many fills hit PA400456789?,pa_claim_usage,override_domain
Has PA500567890 been used a lot?,pa_claim_usage,override_domain
Tell me how many claims went through PA600678901.,pa_claim_usage,override_domain
PA usage count for PA700789012 — how many claims?,pa_claim_usage,override_domain
Is PA800890123 heavily utilized?,pa_claim_usage,override_domain
Total claims for PA900901234?,pa_claim_usage,override_domain
Display the number of claims processed under PA101012345.,pa_claim_usage,override_domain
What is the total utilization count for PA202123456?,pa_claim_usage,override_domain
Retrieve the claim usage count for PA303234567.,pa_claim_usage,override_domain
What is the reason code on PA100123456?,pa_reason_code,override_domain
Show the reason code assigned to PA200234567.,pa_reason_code,override_domain
Is the reason code U1 or LC on PA300345678?,pa_reason_code,override_domain
What reason code is set on PA400456789?,pa_reason_code,override_domain
Tell me the override reason on PA500567890.,pa_reason_code,override_domain
Is PA600678901 set to OD or OA?,pa_reason_code,override_domain
PA reason code for PA700789012?,pa_reason_code,override_domain
Show me the reason code on PA800890123 — is it U1?,pa_reason_code,override_domain
Why was PA900901234 created? What's the reason code?,pa_reason_code,override_domain
Which reason code is on PA101012345?,pa_reason_code,override_domain
Is the reason code MB or ES on PA202123456?,pa_reason_code,override_domain
What override reason was used when PA303234567 was set up?,pa_reason_code,override_domain
What are the effective dates for PA100123456?,pa_effective_dates,override_domain
Show the start and end dates on PA200234567.,pa_effective_dates,override_domain
When does PA300345678 expire?,pa_effective_dates,override_domain
Is PA400456789 currently within its effective period?,pa_effective_dates,override_domain
When does PA500567890 start and end?,pa_effective_dates,override_domain
Is PA600678901 still active?,pa_effective_dates,override_domain
Has PA700789012 expired yet?,pa_effective_dates,override_domain
Show me when PA800890123 is valid.,pa_effective_dates,override_domain
PA effective period for PA900901234 — is it still good?,pa_effective_dates,override_domain
When was PA101012345 activated and when does it end?,pa_effective_dates,override_domain
Is PA202123456 current or has it lapsed?,pa_effective_dates,override_domain
How long is PA303234567 valid for?,pa_effective_dates,override_domain
What is the agent code on PA100123456?,pa_agent_code,override_domain
Show the agent code assigned to PA200234567.,pa_agent_code,override_domain
