Prompt,actual_intent,predicted_intent,intent_match,actual_domain,predicted_domain,domain_match,confidence,raw_confidence,margin,source,agreement,is_confusion_pair,gate_reason
Find claim 220133725669000 in the system.,ClaimNum,ClaimNum,True,claim_history_search,claim_history_search,True,0.9998602903813498,0.7403305173077128,0.9998397228744569,ensemble,True,False,pass
Pull up claim 201503823714118.,ClaimNum,ClaimNum,True,claim_history_search,claim_history_search,True,0.9998614594467737,0.7268257277988407,0.9998453039772314,ensemble,True,False,pass
Search for claim number 242905816136000.,ClaimNum,ClaimNum,True,claim_history_search,claim_history_search,True,0.8999493385073253,0.8077459942071821,0.899932988542197,ensemble,True,True,pass
Claim 150692388845000 lookup.,ClaimNum,ClaimNum,True,claim_history_search,claim_history_search,True,0.8713006141882409,0.3369057259642882,0.8515677780075857,ensemble,True,True,pass
Find this claim: 211263773300000.,ClaimNum,claim_status,False,claim_history_search,cap_api,False,0.8781880633926,0.33085208699387625,0.867152956604323,ensemble,True,True,pass
Look up 230381673488000.,ClaimNum,greeting,False,claim_history_search,general,False,0.7162902525066948,0.252313125771127,0.6369797860301024,ensemble,False,True,disagreement
Search for claim 220992183436835 in the history.,ClaimNum,audit_info,False,claim_history_search,benefits_api,False,0.7635135247860838,0.21097611863295648,0.6463940961041468,ensemble,False,False,disagreement
Can you pull up claim number 201752592251000?,ClaimNum,ClaimNum,True,claim_history_search,claim_history_search,True,0.8999234140229669,0.7737480312652036,0.8999091292978535,ensemble,True,True,pass
Locate claim 180571470939000 for this member.,ClaimNum,ClaimNum,True,claim_history_search,claim_history_search,True,0.9998356547362143,0.7337704763473187,0.9998033825691076,ensemble,True,False,pass
Search claims by NDC 00071-0155-23.,NDC,NDC,True,claim_history_search,claim_history_search,True,0.9999661254110149,0.8322156579344719,0.9999618553498519,ensemble,True,False,pass
Show fills for NDC 33342-0395-44.,NDC,NDC,True,claim_history_search,claim_history_search,True,0.9999118428863623,0.7782687753842102,0.9998945908228941,ensemble,True,False,pass
Which claims used NDC 00093-7180-98?,NDC,NDC,True,claim_history_search,claim_history_search,True,0.9999414450031266,0.794035596039586,0.9999334996018964,ensemble,True,False,pass
Filter by national drug code.,NDC,NDC,True,claim_history_search,claim_history_search,True,0.999747380197202,0.6866747417248295,0.999715867312333,ensemble,True,False,pass
NDC 68462-0263-90 claims.,NDC,NDC,True,claim_history_search,claim_history_search,True,0.9989113130281796,0.5502869601034261,0.998776106442776,ensemble,True,False,pass
List claims with this NDC number.,NDC,NDC,True,claim_history_search,claim_history_search,True,0.9999112561446379,0.7940722020027218,0.9998742334016396,ensemble,True,False,pass
Show all fills for a specific NDC.,NDC,NDC,True,claim_history_search,claim_history_search,True,0.7343718093266938,0.17362484132414574,0.7156383516103412,ensemble,False,False,disagreement
Search by NDC 00378-1805-01.,NDC,NDC,True,claim_history_search,claim_history_search,True,0.9989769730637176,0.5833156194063998,0.998750395851199,ensemble,True,False,pass
Which claims match this national drug code?,NDC,NDC,True,claim_history_search,claim_history_search,True,0.8914630484028949,0.3052488876023806,0.8825615644759539,ensemble,False,False,disagreement
Pull claims for NDC 16729-0044-01.,NDC,NDC,True,claim_history_search,claim_history_search,True,0.9999610814444128,0.8154222159771939,0.9999562189838856,ensemble,True,False,pass
Filter claims by drug manufacturer — show Teva only.,Manufacturer,Manufacturer,True,claim_history_search,claim_history_search,True,0.9999071438066518,0.7747500018571387,0.9998891298526627,ensemble,True,False,pass
Which manufacturers appear in this member's claim history?,Manufacturer,Manufacturer,True,claim_history_search,claim_history_search,True,0.9943906275162919,0.40879697357195743,0.9933418980438327,ensemble,True,False,pass
Show claims for drugs made by Mylan.,Manufacturer,Manufacturer,True,claim_history_search,claim_history_search,True,0.9999398752085877,0.7975494677664723,0.9999284659545908,ensemble,True,False,pass
List claims by manufacturer name.,Manufacturer,Manufacturer,True,claim_history_search,claim_history_search,True,0.9999022549372969,0.7706095032426835,0.9998607085637629,ensemble,True,False,pass
Claims from Pfizer products for this member.,Manufacturer,Manufacturer,True,claim_history_search,claim_history_search,True,0.9998807788492563,0.7513322016343993,0.9998571844604446,ensemble,True,False,pass
Filter by drug manufacturer.,Manufacturer,Manufacturer,True,claim_history_search,claim_history_search,True,0.9853212561213904,0.4342993856070672,0.9728845183636319,ensemble,True,False,pass
Show fills from AbbVie manufactured drugs.,Manufacturer,Manufacturer,True,claim_history_search,claim_history_search,True,0.9907629964159477,0.37845333245904805,0.988984635792471,ensemble,True,False,pass
Which drug makers have the most claims for this member?,Manufacturer,Manufacturer,True,claim_history_search,claim_history_search,True,0.4362302983946073,0.11841723658173611,0.22965822123139545,ensemble,False,False,disagreement
Pull claims for medications made by Novartis.,Manufacturer,Manufacturer,True,claim_history_search,claim_history_search,True,0.9999220011043995,0.7769864793018193,0.9999078724623007,ensemble,True,False,pass
List manufacturers across this member's prescriptions.,Manufacturer,Manufacturer,True,claim_history_search,claim_history_search,True,0.8905418951681887,0.33317249600802945,0.8676269833360752,ensemble,False,False,disagreement
Show only generic drug claims for this member.,Generic,Generic,True,claim_history_search,claim_history_search,True,0.9999257260622451,0.7919323248131642,0.9999049819197477,ensemble,True,False,pass
Filter for generics only.,Generic,Generic,True,claim_history_search,claim_history_search,True,0.9998655987652375,0.7491452628604642,0.9998240791606041,ensemble,True,False,pass
Which claims were dispensed as generic medications?,Generic,Generic,True,claim_history_search,claim_history_search,True,0.9998176984986464,0.7777376334590707,0.9996993687858633,ensemble,True,False,pass
List all generic fills.,Generic,Generic,True,claim_history_search,claim_history_search,True,0.999847212099107,0.733565033805202,0.9998253021039363,ensemble,True,False,pass
How many generic prescriptions has this member had?,Generic,Generic,True,claim_history_search,claim_history_search,True,0.9997993760265832,0.7034514877064034,0.9997776412779872,ensemble,True,False,pass
Show generic-only claims in the history.,Generic,Generic,True,claim_history_search,claim_history_search,True,0.9808504541037748,0.3490304535559644,0.9724222422678396,ensemble,True,False,pass
Filter by generic indicator.,Generic,Generic,True,claim_history_search,claim_history_search,True,0.9997908021753066,0.6996892347575318,0.9997588688725392,ensemble,True,False,pass
Pull generic drug fills for this member.,Generic,Generic,True,claim_history_search,claim_history_search,True,0.9998017295529603,0.7133262860714857,0.9997217879138205,ensemble,True,False,pass
Which fills were generic versus brand?,Generic,Generic,True,claim_history_search,claim_history_search,True,0.9296930373001522,0.2786561473841788,0.8912469774675877,ensemble,True,False,pass
Show claims where a generic was dispensed.,Generic,Generic,True,claim_history_search,claim_history_search,True,0.9999099095100447,0.8234678216861522,0.9998618176960572,ensemble,True,False,pass
Show only brand name drug claims for this member.,Brand,Brand,True,claim_history_search,claim_history_search,True,0.9998487673581793,0.7840043923850839,0.9997635525935775,ensemble,True,False,pass
Filter for brand-name fills only.,Brand,Brand,True,claim_history_search,claim_history_search,True,0.9998838034557096,0.7745153035118104,0.9998383872945508,ensemble,True,False,pass
Which claims were dispensed as brand medications?,Brand,Brand,True,claim_history_search,claim_history_search,True,0.9999216737390468,0.8011689677373636,0.9998894548811971,ensemble,True,False,pass
List all brand drug fills.,Brand,Brand,True,claim_history_search,claim_history_search,True,0.9997761601053067,0.7254271932844363,0.9996855895228266,ensemble,True,False,pass
How many brand prescriptions does this member have?,Brand,Brand,True,claim_history_search,claim_history_search,True,0.9998174490340814,0.708330499688412,0.9997961234671288,ensemble,True,False,pass
Show brand-only claims in this member's history.,Brand,Brand,True,claim_history_search,claim_history_search,True,0.9946262227385546,0.44880680636566694,0.9927112739535277,ensemble,True,False,pass
Filter by brand indicator.,Brand,Brand,True,claim_history_search,claim_history_search,True,0.9998445367828225,0.7363431149155166,0.9998101855587178,ensemble,True,False,pass
Pull brand drug fills for this member.,Brand,Brand,True,claim_history_search,claim_history_search,True,0.9996515949862792,0.7079173303450568,0.9994628486418766,ensemble,True,False,pass
Which fills used a brand-name product?,Brand,Brand,True,claim_history_search,claim_history_search,True,0.9956969374582716,0.460854624974227,0.9944479978312843,ensemble,True,False,pass
Show claims where the brand was dispensed instead of generic.,Brand,Brand,True,claim_history_search,claim_history_search,True,0.999759719762468,0.7945919827983388,0.9995711780300353,ensemble,True,False,pass
Is member 88654321 currently eligible for pharmacy benefits?,member_coverage,member_coverage,True,member_domain,member_domain,True,0.5289226773374799,0.08816576513822336,0.42472419771068076,ensemble,True,False,confusion_prone
Check if this member has active coverage as of today.,member_coverage,member_coverage,True,member_domain,member_domain,True,0.9996867884703576,0.664468365331738,0.9996430444882605,ensemble,True,False,pass
What are the coverage start and end dates for member 77234581?,member_coverage,member_coverage,True,member_domain,member_domain,True,0.9908876817128517,0.3551586048381159,0.9896173466394681,ensemble,True,False,pass
When does this member's enrollment expire?,member_coverage,member_coverage,True,member_domain,member_domain,True,0.9747479071757352,0.3512113745183365,0.957210609600607,ensemble,True,False,pass
Coverage status for member 44781239.,member_coverage,member_coverage,True,member_domain,member_domain,True,0.9381100380727118,0.22081046922814443,0.9258018424900604,ensemble,True,False,pass
Is this member active or terminated?,member_coverage,member_coverage,True,member_domain,member_domain,True,0.7375644137329009,0.1615573069194276,0.6493210484417262,ensemble,False,False,disagreement
Verify eligibility for member 99123456 as of March 15.,member_coverage,member_coverage,True,member_domain,member_domain,True,0.9826002237886559,0.30871597500671316,0.9765307038163997,ensemble,True,False,pass
Does this member have current pharmacy benefits?,member_coverage,medicare_coverage,False,member_domain,member_domain,True,0.8150544939844225,0.1924321659045156,0.7751828714375864,ensemble,False,False,disagreement
Enrollment dates and coverage status for this member.,member_coverage,member_coverage,True,member_domain,member_domain,True,0.9986533215303234,0.5797312541811646,0.9982791231677611,ensemble,True,False,pass
Show the effective dates of this member's coverage.,member_coverage,member_coverage,True,member_domain,member_domain,True,0.9968971631264953,0.6134978044703238,0.9945041293266015,ensemble,True,False,pass
What is the client-account-group structure for this member?,member_hierarchy,member_hierarchy,True,member_domain,member_domain,True,0.9998491571864486,0.7043927914078165,0.9998247775898037,ensemble,True,False,pass
Show the CAG chain for member 88654321.,member_hierarchy,member_hierarchy,True,member_domain,member_domain,True,0.9887362181910373,0.33977621338215225,0.9863788509928851,ensemble,True,False,pass
Which carrier does this member belong to?,member_hierarchy,network_info,False,member_domain,cap_api,False,0.33896210985769404,0.08737297088976612,0.20794548953792946,ensemble,False,False,disagreement
Organizational hierarchy for this member.,member_hierarchy,member_hierarchy,True,member_domain,member_domain,True,0.9984462221762004,0.5031987585287736,0.9982473144281295,ensemble,True,False,pass
What account group is member 77234581 assigned to?,member_hierarchy,member_hierarchy,True,member_domain,member_domain,True,0.9874936963635227,0.33619631482923507,0.9843997716922059,ensemble,True,False,pass
Tell me the client and group for this member.,member_hierarchy,member_hierarchy,True,member_domain,member_domain,True,0.9997687735362148,0.6734358221299119,0.9997148748316449,ensemble,True,False,pass
CAG hierarchy lookup for this member.,member_hierarchy,member_hierarchy,True,member_domain,member_domain,True,0.9987884260770095,0.5685403362821764,0.9981679471234773,ensemble,True,False,pass
What is the parent organization in this member's chain?,member_hierarchy,member_hierarchy,True,member_domain,member_domain,True,0.6667052146812079,0.1875389224502914,0.4815902417460079,ensemble,False,False,disagreement
Show the carrier-account-group mapping for member 44781239.,member_hierarchy,member_hierarchy,True,member_domain,member_domain,True,0.976833609588789,0.2722824360872965,0.9732605795119519,ensemble,True,False,pass
Who is the client sponsor for this member's group?,member_hierarchy,member_hierarchy,True,member_domain,member_domain,True,0.9820268294148137,0.29011776050685667,0.9772550687848439,ensemble,True,False,pass
When do this member's accumulators reset?,benefit_reset_date,benefit_reset_date,True,member_domain,member_domain,True,0.9989765114844886,0.5646657201697485,0.9987555933421729,ensemble,True,False,pass
What is the plan year anniversary date for member 88654321?,benefit_reset_date,benefit_reset_date,True,member_domain,member_domain,True,0.9942154784241911,0.37554296939388293,0.9935365131658093,ensemble,True,False,pass
Benefit renewal date for this member.,benefit_reset_date,benefit_reset_date,True,member_domain,member_domain,True,0.99926977079859,0.6008235904629922,0.99915039854595,ensemble,True,False,pass
When does the new benefit cycle begin?,benefit_reset_date,benefit_reset_date,True,member_domain,member_domain,True,0.9916244134217432,0.3510010830357637,0.9905714279359655,ensemble,True,False,pass
Plan year start date for member 77234581.,benefit_reset_date,benefit_reset_date,True,member_domain,member_domain,True,0.9927772275896108,0.36584497910222175,0.991516916001155,ensemble,True,False,pass
What is the accumulator reset date?,benefit_reset_date,benefit_reset_date,True,member_domain,member_domain,True,0.9976563488721611,0.49294680901394605,0.9971107604276357,ensemble,True,False,pass
When do deductibles reset for this member?,benefit_reset_date,benefit_reset_date,True,member_domain,member_domain,True,0.9761923703900027,0.3056420079339413,0.9638712652187004,ensemble,True,False,pass
Benefit year start and end for member 44781239.,benefit_reset_date,benefit_reset_date,True,member_domain,member_domain,True,0.9735273966701228,0.2947444084867945,0.9656226282846838,ensemble,True,False,pass
OOP reset date for this member.,benefit_reset_date,benefit_reset_date,True,member_domain,member_domain,True,0.9741730288593186,0.2639937792868512,0.9690710286285339,ensemble,True,False,pass
When does the next benefit period begin?,benefit_reset_date,benefit_reset_date,True,member_domain,member_domain,True,0.9852164916822208,0.33451090354532514,0.9803151728461038,ensemble,True,False,pass
Is this member on a family or individual plan?,family_type,family_type,True,member_domain,member_domain,True,0.8999652324471793,0.8279305876897816,0.8999503330107057,ensemble,True,True,pass
Show the coverage tier designation for member 88654321.,family_type,family_type,True,member_domain,member_domain,True,0.8749292574949477,0.32085313806465665,0.8576914519010884,ensemble,True,True,pass
What is the family coverage classification for this member?,family_type,family_type,True,member_domain,member_domain,True,0.8999450182679875,0.8094507642239525,0.8999341292530809,ensemble,True,True,pass
Employee-only or employee-plus-spouse?,family_type,family_type,True,member_domain,member_domain,True,0.9998220855262545,0.7027990784100835,0.9997940749154316,ensemble,True,False,pass
Coverage tier for member 77234581.,family_type,family_type,True,member_domain,member_domain,True,0.8744065756722497,0.2849122609110072,0.8621681208907903,ensemble,True,True,pass
Is this an individual or family enrollment?,family_type,family_type,True,member_domain,member_domain,True,0.9999682093904919,0.8318711887885607,0.999963144038309,ensemble,True,False,pass
What plan tier is this member enrolled in?,family_type,family_type,True,member_domain,member_domain,True,0.89979854087541,0.7077487543951336,0.8997385583741206,ensemble,True,True,pass
Show the family status indicator for this member.,family_type,family_type,True,member_domain,member_domain,True,0.8998183476285118,0.7139607145079456,0.8997549243728259,ensemble,True,True,pass
Is this member's plan single or family coverage?,family_type,family_type,True,member_domain,member_domain,True,0.8999082992048372,0.7509073766254588,0.8998900917789155,ensemble,True,True,pass
Family or individual designation for this enrollment.,family_type,family_type,True,member_domain,member_domain,True,0.8998930358232026,0.7293954543640333,0.899873502448813,ensemble,True,True,pass
List all dependents under this member's plan.,family_members,family_members,True,member_domain,member_domain,True,0.9964801320211828,0.4499103023252262,0.9955769465462382,ensemble,True,False,pass
Who else is covered under member 88654321's family ID?,family_members,family_members,True,member_domain,member_domain,True,0.972609994164353,0.28632955665015397,0.965871240342473,ensemble,True,False,pass
Show the subscriber and all dependents for this family.,family_members,family_members,True,member_domain,member_domain,True,0.9993335736075285,0.6301257792050252,0.9990021996914152,ensemble,True,False,pass
How many people are on this member's household plan?,family_members,family_members,True,member_domain,member_domain,True,0.9718467955606525,0.3286281216537861,0.9517386499851823,ensemble,True,False,pass
List family members enrolled under this group.,family_members,family_members,True,member_domain,member_domain,True,0.9935362532134122,0.46349709697396324,0.9893350737797747,ensemble,True,False,pass
Who are the dependents for member 77234581?,family_members,family_members,True,member_domain,member_domain,True,0.9488193452996769,0.24425220291809321,0.9373828057667041,ensemble,True,False,pass
Show all individuals covered under this family plan.,family_members,family_members,True,member_domain,member_domain,True,0.9855590361702934,0.48322953896781257,0.9726877121727368,ensemble,True,False,pass
Is there a spouse or dependent on this plan?,family_members,family_type,False,member_domain,member_domain,True,0.39757761868199365,0.150465077114226,0.01935469491034557,ensemble,False,True,disagreement
Family member list for this enrollment.,family_members,family_members,True,member_domain,member_domain,True,0.8704186391046506,0.3644241256063705,0.8246940815649386,ensemble,False,False,disagreement
Who is the subscriber and who are the dependents here?,family_members,family_members,True,member_domain,member_domain,True,0.984805783410936,0.32948194206225395,0.9790966847551379,ensemble,True,False,pass
Does member 88654321 have secondary insurance on file?,alternate_insurance,alternate_insurance,True,member_domain,member_domain,True,0.8820747777971316,0.32023360960851444,0.8506318152217183,ensemble,False,False,disagreement
Show other insurance details for this member.,alternate_insurance,alternate_insurance,True,member_domain,member_domain,True,0.999392338540279,0.6809210438406923,0.9989551712328969,ensemble,True,False,pass
Is there a second payer listed?,alternate_insurance,alternate_insurance,True,member_domain,member_domain,True,0.9148878236126972,0.2968434810744293,0.8378397420469005,ensemble,True,False,pass
Alternate insurance on file for member 77234581.,alternate_insurance,alternate_insurance,True,member_domain,member_domain,True,0.9949443666846167,0.39576954570101636,0.9943475797743863,ensemble,True,False,pass
Does this member carry supplemental pharmacy coverage?,alternate_insurance,alternate_insurance,True,member_domain,member_domain,True,0.9804811788122054,0.3398604038954072,0.9685710420542684,ensemble,True,False,pass
Other insurance information for this member.,alternate_insurance,alternate_insurance,True,member_domain,member_domain,True,0.9976318473511497,0.5536483528376975,0.9959291081736272,ensemble,True,False,pass
Is there a dual-coverage indicator on this member?,alternate_insurance,alternate_insurance,True,member_domain,member_domain,True,0.9588264911415295,0.2649398897757426,0.9387794056063471,ensemble,True,False,pass
Show secondary coverage details for member 44781239.,alternate_insurance,alternate_insurance,True,member_domain,member_domain,True,0.9680736457723191,0.29549327495929784,0.946416170215514,ensemble,True,False,pass
Does this member have additional prescription coverage?,alternate_insurance,alternate_insurance,True,member_domain,member_domain,True,0.9824305271462264,0.322559220609538,0.9747183016091866,ensemble,True,False,pass
Check for other insurance on file.,alternate_insurance,alternate_insurance,True,member_domain,member_domain,True,0.9946229669138363,0.4897882744959672,0.9903336863405263,ensemble,True,False,pass
Is this member enrolled in a Medicare drug plan?,medicare_coverage,medicare_coverage,True,member_domain,member_domain,True,0.9998067837973816,0.703102838043215,0.9997825280431414,ensemble,True,False,pass
Show Medicare Part D enrollment status for member 88654321.,medicare_coverage,medicare_coverage,True,member_domain,member_domain,True,0.9811656578589608,0.38782000251873733,0.965608415651196,ensemble,True,False,pass
Does this member have Med-D benefits?,medicare_coverage,medicare_coverage,True,member_domain,member_domain,True,0.978467701324594,0.37053738676580483,0.9608404615477815,ensemble,True,False,pass
Medicare prescription plan status for this member.,medicare_coverage,medicare_coverage,True,member_domain,member_domain,True,0.9953985014169913,0.3970792926142744,0.9945881216156429,ensemble,True,False,pass
Is member 77234581 participating in Medicare Part D?,medicare_coverage,medicare_coverage,True,member_domain,member_domain,True,0.8599034026143761,0.26634316682642506,0.8202272323218371,ensemble,False,False,disagreement
Check Medicare enrollment for this member.,medicare_coverage,medicare_coverage,True,member_domain,member_domain,True,0.9996011008018463,0.64541312575492,0.9994764017608138,ensemble,True,False,pass
Does this member have a Medicare drug benefit?,medicare_coverage,medicare_coverage,True,member_domain,member_domain,True,0.9987314927964362,0.5362041188071799,0.9984155449255345,ensemble,True,False,pass
Med-D status for member 44781239.,medicare_coverage,medicare_coverage,True,member_domain,member_domain,True,0.7694589790052602,0.24199713208527696,0.6351152623291606,ensemble,False,False,disagreement
Is this member enrolled in a Part D plan?,medicare_coverage,medicare_coverage,True,member_domain,member_domain,True,0.9991390699792525,0.6550103223639372,0.9984788458586281,ensemble,True,False,pass
Show Medicare coverage indicator for this member.,medicare_coverage,medicare_coverage,True,member_domain,member_domain,True,0.9951457894002135,0.4489325000186702,0.992919338100117,ensemble,True,False,pass
What is the LICS level for member 88654321?,lics_status,lics_status,True,member_domain,member_domain,True,0.991513858877337,0.36611829037206944,0.9893962379143666,ensemble,True,False,pass
Is this member designated as low income subsidy?,lics_status,lics_status,True,member_domain,member_domain,True,0.9996987059701761,0.6392262593319854,0.9996832783511855,ensemble,True,False,pass
Show the LIS cost-sharing reduction level for this member.,lics_status,lics_status,True,member_domain,member_domain,True,0.9983281033436945,0.5178170034310967,0.9976770103094083,ensemble,True,False,pass
LICS status for member 77234581.,lics_status,lics_status,True,member_domain,member_domain,True,0.9869387837035873,0.3296840434082595,0.9846714781919812,ensemble,True,False,pass
Does this member qualify for low income cost sharing?,lics_status,lics_status,True,member_domain,member_domain,True,0.9993251779893803,0.5777905395265767,0.9992427063136344,ensemble,True,False,pass
What subsidy level is on file for this member?,lics_status,lics_status,True,member_domain,member_domain,True,0.9980422355936208,0.45878299181885984,0.9979103186188688,ensemble,True,False,pass
Is there an LIS indicator on this member's record?,lics_status,lics_status,True,member_domain,member_domain,True,0.9956526314255204,0.40996132952352204,0.9941305050360948,ensemble,True,False,pass
Check the low income subsidy designation for member 44781239.,lics_status,lics_status,True,member_domain,member_domain,True,0.9915355893716347,0.38109075821413296,0.9872690735343637,ensemble,True,False,pass
LICS?,lics_status,lics_status,True,member_domain,member_domain,True,0.9912019005580821,0.4145641263490646,0.9876551963240089,ensemble,True,False,pass
What copay reduction applies based on this member's LIS status?,lics_status,lics_status,True,member_domain,member_domain,True,0.9946093090581569,0.4003110241397538,0.9932585442899008,ensemble,True,False,pass
Show STCOB records for member 88654321.,stcob_linkage,stcob_linkage,True,member_domain,member_domain,True,0.992907057006522,0.352316766809051,0.9922209406643828,ensemble,True,False,pass
Are there short-term COB links for this member?,stcob_linkage,stcob_linkage,True,member_domain,member_domain,True,0.9984274251867193,0.5438683732868133,0.997529286203426,ensemble,True,False,pass
Pull up the STCOB member connections.,stcob_linkage,stcob_linkage,True,member_domain,member_domain,True,0.998736280713713,0.5205012307379063,0.9985630042127167,ensemble,True,False,pass
Does this member have active short-term coordination linkages?,stcob_linkage,stcob_linkage,True,member_domain,member_domain,True,0.8735525861708744,0.28424655995110454,0.8384563483687457,ensemble,False,False,disagreement
STCOB linkage details for member 77234581.,stcob_linkage,stcob_linkage,True,member_domain,member_domain,True,0.9953746117030302,0.4078360614141463,0.9949409225748693,ensemble,True,False,pass
Show all STCOB records on file.,stcob_linkage,stcob_linkage,True,member_domain,member_domain,True,0.9955628896422154,0.39305945579837526,0.9946656264894911,ensemble,True,False,pass
Short-term COB links for this member.,stcob_linkage,stcob_linkage,True,member_domain,member_domain,True,0.9982565114449933,0.5106363148484961,0.9976938342728429,ensemble,True,False,pass
STCOB?,stcob_linkage,stcob_linkage,True,member_domain,member_domain,True,0.9780348956818906,0.39328092620119215,0.9623954795020169,ensemble,True,False,pass
Are there any linked STCOB records for member 44781239?,stcob_linkage,stcob_linkage,True,member_domain,member_domain,True,0.9919742329504387,0.3516732140846294,0.991010469330735,ensemble,True,False,pass
Check short-term coordination of benefits linkage.,stcob_linkage,stcob_linkage,True,member_domain,member_domain,True,0.9665742119105669,0.35958734284478544,0.9386471760060658,ensemble,True,False,pass
What CVS ID is associated with member 88654321?,cvs_id_lookup,cvs_id_lookup,True,member_domain,member_domain,True,0.9894744212940855,0.36502023000687134,0.9848646229888127,ensemble,True,False,pass
Look up the CVS member identifier for this member.,cvs_id_lookup,cvs_id_lookup,True,member_domain,member_domain,True,0.9997723961430957,0.7470752353714323,0.9996095402651339,ensemble,True,False,pass
CVS ID for member 77234581.,cvs_id_lookup,cvs_id_lookup,True,member_domain,member_domain,True,0.9888188904934154,0.3402296521267795,0.9864020831298057,ensemble,True,False,pass
What is the CVS number on file?,cvs_id_lookup,cvs_id_lookup,True,member_domain,member_domain,True,0.9912263248133873,0.34606833342745535,0.9894732845055785,ensemble,True,False,pass
Show the CVS identifier stored for this member.,cvs_id_lookup,cvs_id_lookup,True,member_domain,member_domain,True,0.9957483633176479,0.46449368263047075,0.9932232556110381,ensemble,True,False,pass
CVS ID lookup for member 44781239.,cvs_id_lookup,cvs_id_lookup,True,member_domain,member_domain,True,0.993147577238954,0.3908591769729203,0.9911789858058992,ensemble,True,False,pass
What CVS member number is associated here?,cvs_id_lookup,cvs_id_lookup,True,member_domain,member_domain,True,0.9898189030171454,0.4240852562970139,0.9832666497867003,ensemble,True,False,pass
Retrieve the CVS ID for this enrollment.,cvs_id_lookup,cvs_id_lookup,True,member_domain,member_domain,True,0.9668932678182943,0.29962633289509094,0.9443167094498125,ensemble,True,False,pass
Does this member have a CVS ID on file?,cvs_id_lookup,cvs_id_lookup,True,member_domain,member_domain,True,0.9990085280965332,0.5735470519036119,0.9986530744630041,ensemble,True,False,pass
CVS ID?,cvs_id_lookup,cvs_id_lookup,True,member_domain,member_domain,True,0.9924944562263657,0.394784794744088,0.9896066313523247,ensemble,True,False,pass
Show other CAGMs linked by the same CVS ID.,related_cagm,related_cagm,True,member_domain,member_domain,True,0.9999911756046933,0.8797161247423158,0.9999901081638892,ensemble,True,False,pass
Find CAGM records matching member 88654321 by family.,related_cagm,related_cagm,True,member_domain,member_domain,True,0.9834734263464817,0.3351559327595605,0.9749931761364244,ensemble,True,False,pass
Which members share this CVS identifier?,related_cagm,related_cagm,True,member_domain,member_domain,True,0.898890910939455,0.6974021868150629,0.8978705883893782,ensemble,True,True,pass
Related CAGMs for this member.,related_cagm,related_cagm,True,member_domain,member_domain,True,0.9999039056159862,0.7575224904055262,0.9998825002288861,ensemble,True,False,pass
List CAGMs by family ID under this client.,related_cagm,related_cagm,True,member_domain,member_domain,True,0.9999124654367103,0.7643571506191946,0.9998804702199129,ensemble,True,False,pass
Who else is linked to this member by CVS ID?,related_cagm,related_cagm,True,member_domain,member_domain,True,0.8992210830369153,0.6960074438008717,0.8985546850086954,ensemble,True,True,pass
Show linked CAGM records for member 77234581.,related_cagm,related_cagm,True,member_domain,member_domain,True,0.9880133458808521,0.3635930950434495,0.9814278065189738,ensemble,True,False,pass
Find all related CAGMs for this member.,related_cagm,related_cagm,True,member_domain,member_domain,True,0.9999163705206229,0.7775124398034718,0.999884918743489,ensemble,True,False,pass
CAGM links for this enrollment.,related_cagm,related_cagm,True,member_domain,member_domain,True,0.9998281985964558,0.706142355477221,0.9998045273418023,ensemble,True,False,pass
Which members share the same family identifier?,related_cagm,related_cagm,True,member_domain,member_domain,True,0.8990506113389438,0.6606278586713967,0.8985091997710035,ensemble,True,True,pass
What other IDs are on file for member 88654321?,alternate_ids,alternate_ids,True,member_domain,member_domain,True,0.9624176002045508,0.25567073108416083,0.9533261212688107,ensemble,True,False,pass
List all cross-reference identifiers for this member.,alternate_ids,alternate_ids,True,member_domain,member_domain,True,0.994604775153514,0.4087768143898743,0.9926091558664574,ensemble,True,False,pass
Show alternate member IDs.,alternate_ids,alternate_ids,True,member_domain,member_domain,True,0.999274802940049,0.5555621776645876,0.999182956578587,ensemble,True,False,pass
What cross-reference numbers exist for member 77234581?,alternate_ids,alternate_ids,True,member_domain,member_domain,True,0.3668653084305855,0.09732227125146173,0.10724143724914934,ensemble,False,False,disagreement
Alt IDs on file?,alternate_ids,alternate_ids,True,member_domain,member_domain,True,0.9969443452812055,0.43171986075259305,0.9965183924206021,ensemble,True,False,pass
Pull all alternate identifiers for this member.,alternate_ids,alternate_ids,True,member_domain,member_domain,True,0.9998676405340682,0.7118038075070667,0.9998550684375964,ensemble,True,False,pass
Does this member have additional IDs in the system?,alternate_ids,alternate_ids,True,member_domain,member_domain,True,0.9991001573344991,0.5461719456622163,0.9990220787902724,ensemble,True,False,pass
Show all member identifiers across systems.,alternate_ids,alternate_ids,True,member_domain,member_domain,True,0.9603392676787433,0.26286037041391785,0.9434313904515834,ensemble,True,False,pass
Alternate ID lookup for member 44781239.,alternate_ids,alternate_ids,True,member_domain,member_domain,True,0.9033550804329159,0.2976507303891229,0.8995680780073051,ensemble,False,False,disagreement
What other system IDs are linked to this member?,alternate_ids,alternate_ids,True,member_domain,member_domain,True,0.996554244734629,0.4348849922522323,0.9956060338572618,ensemble,True,False,pass
What is the member's full name and date of birth?,member_demographics,member_demographics,True,member_domain,member_domain,True,0.8997174167356822,0.6504236624617865,0.8996730272643235,ensemble,True,True,pass
