Prompt,actual_intent,predicted_intent,intent_match,actual_domain,predicted_domain,domain_match,confidence,raw_confidence,margin,source,agreement,is_confusion_pair,gate_reason
Search for claim number 242905816136000.,ClaimNum,ClaimNum,True,claim_history_search,claim_history_search,True,0.5007975223730589,0.6259969030210377,0.48305237816500235,ensemble,True,True,confusion_prone
Claim 150692388845000 lookup.,ClaimNum,ClaimNum,True,claim_history_search,claim_history_search,True,0.44309401198058085,0.5538675150240204,0.4230890339542024,ensemble,True,True,confusion_prone
Find this claim: 211263773300000.,ClaimNum,claim_status,False,claim_history_search,cap_api,False,0.26305014259337894,0.26305014261579046,0.19515236354755927,ensemble,True,False,pass
Look up 230381673488000.,ClaimNum,ClaimNum,True,claim_history_search,claim_history_search,True,0.16244591360487368,0.2320655908837591,0.053138408892665065,ensemble,False,False,disagreement
Search for claim 220992183436835 in the history.,ClaimNum,audit_info,False,claim_history_search,benefits_api,False,0.2002167166957109,0.23554907848550602,0.07958379972348666,ensemble,False,False,disagreement
Can you pull up claim number 201752592251000?,ClaimNum,ClaimNum,True,claim_history_search,claim_history_search,True,0.4715118498010076,0.5893898123027153,0.4505250857390305,ensemble,True,True,confusion_prone
Locate claim 180571470939000 for this member.,ClaimNum,ClaimNum,True,claim_history_search,claim_history_search,True,0.247108658987539,0.24710865900853163,0.19544561993738652,ensemble,True,False,pass
Search claims by NDC 00071-0155-23.,NDC,NDC,True,claim_history_search,claim_history_search,True,0.6116562543331084,0.6116562543865462,0.5940398294874968,ensemble,True,False,pass
Show fills for NDC 33342-0395-44.,NDC,NDC,True,claim_history_search,claim_history_search,True,0.5227721829099202,0.5227721829554473,0.5044652435578117,ensemble,True,False,pass
Which claims used NDC 00093-7180-98?,NDC,NDC,True,claim_history_search,claim_history_search,True,0.4345799502688087,0.43457995030648655,0.41182959948371395,ensemble,True,False,pass
Filter by national drug code.,NDC,pa_drug_type_indicator,False,claim_history_search,override_domain,False,0.08402639151034368,0.12003770216731718,0.04316109098894638,ensemble,False,False,disagreement
NDC 68462-0263-90 claims.,NDC,NDC,True,claim_history_search,claim_history_search,True,0.5432274895147526,0.5432274895621001,0.5166693578429408,ensemble,True,False,pass
List claims with this NDC number.,NDC,NDC,True,claim_history_search,claim_history_search,True,0.3595506926247199,0.3595506926557198,0.2991641322145614,ensemble,True,False,pass
Show all fills for a specific NDC.,NDC,pa_drug_coverage,False,claim_history_search,override_domain,False,0.03227583327996646,0.058683333240525465,0.0030585387145130294,ensemble,False,False,disagreement
Search by NDC 00378-1805-01.,NDC,NDC,True,claim_history_search,claim_history_search,True,0.6766228091298815,0.6766228091891009,0.6550935465306288,ensemble,True,False,pass
Which claims match this national drug code?,NDC,pa_drug_coverage,False,claim_history_search,override_domain,False,0.04544131160169126,0.06491615943576504,0.0017297106782856217,ensemble,False,False,disagreement
Pull claims for NDC 16729-0044-01.,NDC,NDC,True,claim_history_search,claim_history_search,True,0.5024164847396555,0.5024164847833708,0.48133133855110916,ensemble,True,False,pass
Filter claims by drug manufacturer — show Teva only.,Manufacturer,Manufacturer,True,claim_history_search,claim_history_search,True,0.3448986843671366,0.3448986843968327,0.29621652001203197,ensemble,True,False,pass
Which manufacturers appear in this member's claim history?,Manufacturer,Manufacturer,True,claim_history_search,claim_history_search,True,0.1164767003539893,0.16639528623379382,0.026009469863866853,ensemble,False,False,disagreement
Show claims for drugs made by Mylan.,Manufacturer,Manufacturer,True,claim_history_search,claim_history_search,True,0.41661860895803793,0.41661860899411696,0.38640314760561206,ensemble,True,False,pass
List claims by manufacturer name.,Manufacturer,Manufacturer,True,claim_history_search,claim_history_search,True,0.24600486104310482,0.2894174836048816,0.15824364728914242,ensemble,False,False,disagreement
Claims from Pfizer products for this member.,Manufacturer,Manufacturer,True,claim_history_search,claim_history_search,True,0.158727232446301,0.1867379205406797,0.02615213478210893,ensemble,False,False,disagreement
Filter by drug manufacturer.,Manufacturer,Manufacturer,True,claim_history_search,claim_history_search,True,0.23856957957195127,0.28067009363804024,0.15007012503022044,ensemble,False,False,disagreement
Show fills from AbbVie manufactured drugs.,Manufacturer,Manufacturer,True,claim_history_search,claim_history_search,True,0.3145166554569483,0.3700195946871651,0.27112520349685526,ensemble,False,False,disagreement
Which drug makers have the most claims for this member?,Manufacturer,date_range_claims,False,claim_history_search,claim_history_search,True,0.1225043581130678,0.17500622589038659,0.09163301342032917,ensemble,False,False,disagreement
Pull claims for medications made by Novartis.,Manufacturer,Manufacturer,True,claim_history_search,claim_history_search,True,0.2083991105541021,0.24517542420211727,0.09326492740591782,ensemble,False,False,disagreement
List manufacturers across this member's prescriptions.,Manufacturer,Manufacturer,True,claim_history_search,claim_history_search,True,0.2012119795802675,0.23671997599685352,0.14648782740806301,ensemble,False,False,disagreement
Show only generic drug claims for this member.,Generic,Generic,True,claim_history_search,claim_history_search,True,0.5187713367287359,0.5187713367739069,0.4803732177460459,ensemble,True,False,pass
Filter for generics only.,Generic,Generic,True,claim_history_search,claim_history_search,True,0.4717989621025776,0.4717989621435677,0.4384686044360945,ensemble,True,False,pass
Which claims were dispensed as generic medications?,Generic,Generic,True,claim_history_search,claim_history_search,True,0.5867992922637947,0.5867992923150197,0.5504912813866886,ensemble,True,False,pass
List all generic fills.,Generic,Generic,True,claim_history_search,claim_history_search,True,0.443333457822534,0.44333345786099104,0.4065672298234577,ensemble,True,False,pass
How many generic prescriptions has this member had?,Generic,Generic,True,claim_history_search,claim_history_search,True,0.3466346165550383,0.34663461658488876,0.2988794997331692,ensemble,True,False,pass
Show generic-only claims in the history.,Generic,Generic,True,claim_history_search,claim_history_search,True,0.33512953745578805,0.3942700440997231,0.29304915533531234,ensemble,False,False,disagreement
Filter by generic indicator.,Generic,Generic,True,claim_history_search,claim_history_search,True,0.16228450440498285,0.2318350063124661,0.12709611115129982,ensemble,False,False,disagreement
Pull generic drug fills for this member.,Generic,Generic,True,claim_history_search,claim_history_search,True,0.30574763848976566,0.3597031041366202,0.2664052975270645,ensemble,False,False,disagreement
Which fills were generic versus brand?,Generic,Generic,True,claim_history_search,claim_history_search,True,0.30770421028778755,0.3077042103141734,0.2526666201555319,ensemble,True,False,pass
Show claims where a generic was dispensed.,Generic,Generic,True,claim_history_search,claim_history_search,True,0.6383398988464234,0.6383398989022345,0.6226984813811864,ensemble,True,False,pass
Show only brand name drug claims for this member.,Brand,Brand,True,claim_history_search,claim_history_search,True,0.5272008066727895,0.5272008067187095,0.4953542820786986,ensemble,True,False,pass
Filter for brand-name fills only.,Brand,Brand,True,claim_history_search,claim_history_search,True,0.48780079787020075,0.4878007979126153,0.443222619809002,ensemble,True,False,pass
Which claims were dispensed as brand medications?,Brand,Brand,True,claim_history_search,claim_history_search,True,0.5599156930899346,0.5599156931387674,0.5216502690238413,ensemble,True,False,pass
List all brand drug fills.,Brand,Brand,True,claim_history_search,claim_history_search,True,0.3446999749640973,0.3446999749937758,0.30074334254827806,ensemble,True,False,pass
How many brand prescriptions does this member have?,Brand,Brand,True,claim_history_search,claim_history_search,True,0.1322257842463414,0.13222578425710946,0.03697300413266409,ensemble,True,False,pass
Show brand-only claims in this member's history.,Brand,Brand,True,claim_history_search,claim_history_search,True,0.40895344587196425,0.40895344590736105,0.3736950860279184,ensemble,True,False,pass
Filter by brand indicator.,Brand,Brand,True,claim_history_search,claim_history_search,True,0.3640792421346518,0.364079242166055,0.30625488904326303,ensemble,True,False,pass
Pull brand drug fills for this member.,Brand,Brand,True,claim_history_search,claim_history_search,True,0.2570037521123016,0.302357355452147,0.2172478494402201,ensemble,False,False,disagreement
Which fills used a brand-name product?,Brand,Brand,True,claim_history_search,claim_history_search,True,0.4424318659234075,0.4424318659617838,0.41707198120808603,ensemble,True,False,pass
Show claims where the brand was dispensed instead of generic.,Brand,Generic,False,claim_history_search,claim_history_search,True,0.2352937620986474,0.27681619072792774,0.06111444676645497,ensemble,False,False,disagreement
Is member 88654321 currently eligible for pharmacy benefits?,member_coverage,member_coverage,True,member_domain,member_domain,True,0.10536969261062755,0.15052813231329354,0.06483525685990638,ensemble,False,False,disagreement
Check if this member has active coverage as of today.,member_coverage,member_coverage,True,member_domain,member_domain,True,0.7073422863587299,0.7073422864206826,0.6936901322189902,ensemble,True,False,pass
What are the coverage start and end dates for member 77234581?,member_coverage,member_coverage,True,member_domain,member_domain,True,0.39512927368254597,0.3951292737167123,0.3521023416482194,ensemble,True,False,pass
When does this member's enrollment expire?,member_coverage,member_coverage,True,member_domain,member_domain,True,0.39158306349417726,0.3915830635280281,0.33119851329289335,ensemble,True,False,pass
Coverage status for member 44781239.,member_coverage,member_coverage,True,member_domain,member_domain,True,0.1379862291178631,0.1971231844706341,0.11042880925608055,ensemble,False,False,disagreement
Is this member active or terminated?,member_coverage,member_coverage,True,member_domain,member_domain,True,0.2383580987101622,0.2804212926241482,0.20924192489589866,ensemble,False,False,disagreement
Verify eligibility for member 99123456 as of March 15.,member_coverage,member_coverage,True,member_domain,member_domain,True,0.35592218463602865,0.3559221846667059,0.31867256199168825,ensemble,True,False,pass
Does this member have current pharmacy benefits?,member_coverage,medicare_coverage,False,member_domain,member_domain,True,0.26206378906388583,0.26206378908620953,0.21557382655105095,ensemble,True,False,pass
Enrollment dates and coverage status for this member.,member_coverage,member_coverage,True,member_domain,member_domain,True,0.6311292927524892,0.6311292928076601,0.6079246283921534,ensemble,True,False,pass
Show the effective dates of this member's coverage.,member_coverage,member_coverage,True,member_domain,member_domain,True,0.6349707734517027,0.6349707735072146,0.5810603680362821,ensemble,True,False,pass
What is the client-account-group structure for this member?,member_hierarchy,member_hierarchy,True,member_domain,member_domain,True,0.6801972071793769,0.6801972072389146,0.6689592100043416,ensemble,True,False,pass
Show the CAG chain for member 88654321.,member_hierarchy,member_hierarchy,True,member_domain,member_domain,True,0.2914231430026578,0.3428507565032288,0.2625272114150077,ensemble,False,False,disagreement
Which carrier does this member belong to?,member_hierarchy,member_hierarchy,True,member_domain,member_domain,True,0.10029381379186438,0.11799272211757711,0.04117706411477567,ensemble,False,False,disagreement
Organizational hierarchy for this member.,member_hierarchy,member_hierarchy,True,member_domain,member_domain,True,0.5471063232331883,0.5471063232808804,0.5337112838667749,ensemble,True,False,pass
What account group is member 77234581 assigned to?,member_hierarchy,member_hierarchy,True,member_domain,member_domain,True,0.3103072693860393,0.3650673757797725,0.2792987840901237,ensemble,False,False,disagreement
Tell me the client and group for this member.,member_hierarchy,member_hierarchy,True,member_domain,member_domain,True,0.6811782183359407,0.6811782183955661,0.6659261101788443,ensemble,True,False,pass
CAG hierarchy lookup for this member.,member_hierarchy,member_hierarchy,True,member_domain,member_domain,True,0.636468282201357,0.636468282257002,0.6223321755922966,ensemble,True,False,pass
What is the parent organization in this member's chain?,member_hierarchy,member_hierarchy,True,member_domain,member_domain,True,0.17964472256480374,0.2113467324469907,0.05884593719337975,ensemble,False,False,disagreement
Show the carrier-account-group mapping for member 44781239.,member_hierarchy,member_hierarchy,True,member_domain,member_domain,True,0.3324935835988276,0.33249358362741943,0.3004249750061667,ensemble,True,False,pass
Who is the client sponsor for this member's group?,member_hierarchy,member_hierarchy,True,member_domain,member_domain,True,0.3140718372606873,0.36949627916210565,0.2898756465104175,ensemble,False,False,disagreement
When do this member's accumulators reset?,benefit_reset_date,benefit_reset_date,True,member_domain,member_domain,True,0.6036096373030986,0.6036096373558199,0.5923897144103869,ensemble,True,False,pass
What is the plan year anniversary date for member 88654321?,benefit_reset_date,benefit_reset_date,True,member_domain,member_domain,True,0.3095900965070082,0.36422364298083737,0.274991621560685,ensemble,False,False,disagreement
Benefit renewal date for this member.,benefit_reset_date,benefit_reset_date,True,member_domain,member_domain,True,0.5839758281525889,0.5839758282035629,0.5548627992287745,ensemble,True,False,pass
When does the new benefit cycle begin?,benefit_reset_date,benefit_reset_date,True,member_domain,member_domain,True,0.3628747817632581,0.36287478179455396,0.33612613476695324,ensemble,True,False,pass
Plan year start date for member 77234581.,benefit_reset_date,benefit_reset_date,True,member_domain,member_domain,True,0.3199189364603136,0.37637521939757224,0.2937258714494818,ensemble,False,False,disagreement
What is the accumulator reset date?,benefit_reset_date,benefit_reset_date,True,member_domain,member_domain,True,0.566024307180285,0.5660243072296612,0.5439758410836708,ensemble,True,False,pass
When do deductibles reset for this member?,benefit_reset_date,benefit_reset_date,True,member_domain,member_domain,True,0.367174104797793,0.36717410482947155,0.3101547342087929,ensemble,True,False,pass
Benefit year start and end for member 44781239.,benefit_reset_date,benefit_reset_date,True,member_domain,member_domain,True,0.3021077483202956,0.3554208804074509,0.2796560295622093,ensemble,False,False,disagreement
OOP reset date for this member.,benefit_reset_date,benefit_reset_date,True,member_domain,member_domain,True,0.2769691118246515,0.3258460139393548,0.2520975513729259,ensemble,False,False,disagreement
When does the next benefit period begin?,benefit_reset_date,benefit_reset_date,True,member_domain,member_domain,True,0.3615703618528645,0.36157036188404434,0.3176881661003218,ensemble,True,False,pass
Is this member on a family or individual plan?,family_type,family_type,True,member_domain,member_domain,True,0.7052787216862969,0.7052787217480666,0.6924188388288297,ensemble,True,False,pass
Show the coverage tier designation for member 88654321.,family_type,beneficiary_info,False,member_domain,benefits_api,False,0.07950304739374214,0.11691624617667343,0.014454199878739308,ensemble,False,True,disagreement
What is the family coverage classification for this member?,family_type,family_type,True,member_domain,member_domain,True,0.6013131152510865,0.6013131153036034,0.5704468340544345,ensemble,True,False,pass
Employee-only or employee-plus-spouse?,family_type,family_type,True,member_domain,member_domain,True,0.24843064627237404,0.2922713485807463,0.17078201928624204,ensemble,False,False,disagreement
Coverage tier for member 77234581.,family_type,beneficiary_info,False,member_domain,benefits_api,False,0.09570613017127891,0.1407443090869364,0.0379858475793196,ensemble,False,True,disagreement
Is this an individual or family enrollment?,family_type,family_type,True,member_domain,member_domain,True,0.9090865821214371,0.909086582201346,0.9046139188764436,ensemble,True,False,pass
What plan tier is this member enrolled in?,family_type,beneficiary_info,False,member_domain,benefits_api,False,0.22189405257994826,0.26105182658687864,0.17007545151235262,ensemble,False,False,disagreement
Show the family status indicator for this member.,family_type,family_type,True,member_domain,member_domain,True,0.5406026519900605,0.540602652037174,0.4976770400187752,ensemble,True,False,pass
Is this member's plan single or family coverage?,family_type,family_type,True,member_domain,member_domain,True,0.5386296930186609,0.5386296930655989,0.5175714415420314,ensemble,True,False,pass
Family or individual designation for this enrollment.,family_type,family_type,True,member_domain,member_domain,True,0.4798333140928834,0.4798333141345885,0.44722546068164937,ensemble,True,False,pass
List all dependents under this member's plan.,family_members,family_members,True,member_domain,member_domain,True,0.551279035962165,0.5512790360102285,0.5204189596255203,ensemble,True,False,pass
Who else is covered under member 88654321's family ID?,family_members,family_members,True,member_domain,member_domain,True,0.3172436691967619,0.3172436692239966,0.28510245739312734,ensemble,True,False,pass
Show the subscriber and all dependents for this family.,family_members,family_members,True,member_domain,member_domain,True,0.6284349617371723,0.6284349617921033,0.6103044329039902,ensemble,True,False,pass
How many people are on this member's household plan?,family_members,family_members,True,member_domain,member_domain,True,0.4171383873486159,0.4171383873847411,0.3654919404460528,ensemble,True,False,pass
List family members enrolled under this group.,family_members,family_members,True,member_domain,member_domain,True,0.49251713655717044,0.49251713660000435,0.44933775781251484,ensemble,True,False,pass
Who are the dependents for member 77234581?,family_members,family_members,True,member_domain,member_domain,True,0.2917792670538894,0.3432697259753033,0.2594700155614871,ensemble,False,False,disagreement
Show all individuals covered under this family plan.,family_members,family_members,True,member_domain,member_domain,True,0.47243724801538395,0.4724372480564309,0.4184178305973019,ensemble,True,False,pass
Is there a spouse or dependent on this plan?,family_members,family_members,True,member_domain,member_domain,True,0.21910759793765722,0.21910759795615786,0.17438238346278462,ensemble,True,False,pass
Family member list for this enrollment.,family_members,family_members,True,member_domain,member_domain,True,0.43311695888981194,0.43311695892735935,0.37900090117023333,ensemble,True,False,pass
Who is the subscriber and who are the dependents here?,family_members,family_members,True,member_domain,member_domain,True,0.4083266671740259,0.40832666720936694,0.37766678884834415,ensemble,True,False,pass
Does member 88654321 have secondary insurance on file?,alternate_insurance,alternate_insurance,True,member_domain,member_domain,True,0.3797194846930273,0.37971948472582234,0.345960547892984,ensemble,True,False,pass
Show other insurance details for this member.,alternate_insurance,alternate_insurance,True,member_domain,member_domain,True,0.7071768262814123,0.7071768263433518,0.6855064853987288,ensemble,True,False,pass
Is there a second payer listed?,alternate_insurance,alternate_insurance,True,member_domain,member_domain,True,0.2824846767064983,0.3323349138009287,0.2183542073789871,ensemble,False,False,disagreement
Alternate insurance on file for member 77234581.,alternate_insurance,alternate_insurance,True,member_domain,member_domain,True,0.3963397733015715,0.3963397733358459,0.3748658294305405,ensemble,True,False,pass
Does this member carry supplemental pharmacy coverage?,alternate_insurance,alternate_insurance,True,member_domain,member_domain,True,0.3762030534566418,0.37620305348912403,0.3165069492663063,ensemble,True,False,pass
Other insurance information for this member.,alternate_insurance,alternate_insurance,True,member_domain,member_domain,True,0.586302022497616,0.5863020225487972,0.5611965678073265,ensemble,True,False,pass
Is there a dual-coverage indicator on this member?,alternate_insurance,alternate_insurance,True,member_domain,member_domain,True,0.33621350324366467,0.33621350327258775,0.3141427970536433,ensemble,True,False,pass
Show secondary coverage details for member 44781239.,alternate_insurance,alternate_insurance,True,member_domain,member_domain,True,0.31389279251949387,0.31389279254643043,0.2533321429461444,ensemble,True,False,pass
Does this member have additional prescription coverage?,alternate_insurance,alternate_insurance,True,member_domain,member_domain,True,0.36397915774230855,0.3639791577737028,0.31888286352803097,ensemble,True,False,pass
Check for other insurance on file.,alternate_insurance,alternate_insurance,True,member_domain,member_domain,True,0.48599743972653486,0.4859974397687886,0.4231457955462883,ensemble,True,False,pass
Is this member enrolled in a Medicare drug plan?,medicare_coverage,medicare_coverage,True,member_domain,member_domain,True,0.7202123548743079,0.7202123549374071,0.7084951529554876,ensemble,True,False,pass
Show Medicare Part D enrollment status for member 88654321.,medicare_coverage,medicare_coverage,True,member_domain,member_domain,True,0.4186352558549453,0.4186352558912041,0.3838602709985637,ensemble,True,False,pass
Does this member have Med-D benefits?,medicare_coverage,medicare_coverage,True,member_domain,member_domain,True,0.4362860431879677,0.4362860432257971,0.3940267887776614,ensemble,True,False,pass
Medicare prescription plan status for this member.,medicare_coverage,medicare_coverage,True,member_domain,member_domain,True,0.4318758573624535,0.4318758573998904,0.4086761614457675,ensemble,True,False,pass
Is member 77234581 participating in Medicare Part D?,medicare_coverage,medicare_coverage,True,member_domain,member_domain,True,0.2951703352627211,0.34725921798604853,0.26425288914671546,ensemble,False,False,disagreement
Check Medicare enrollment for this member.,medicare_coverage,medicare_coverage,True,member_domain,member_domain,True,0.602410195278069,0.6024101953306835,0.5831644471878941,ensemble,True,False,pass
Does this member have a Medicare drug benefit?,medicare_coverage,medicare_coverage,True,member_domain,member_domain,True,0.5539688705387782,0.5539688705870813,0.5329254213548623,ensemble,True,False,pass
Med-D status for member 44781239.,medicare_coverage,medicare_coverage,True,member_domain,member_domain,True,0.2661242762914251,0.3130873838991296,0.22138327936685792,ensemble,False,False,disagreement
Is this member enrolled in a Part D plan?,medicare_coverage,medicare_coverage,True,member_domain,member_domain,True,0.6736965858482717,0.673696585907231,0.6470137585032455,ensemble,True,False,pass
Show Medicare coverage indicator for this member.,medicare_coverage,medicare_coverage,True,member_domain,member_domain,True,0.4602107559336803,0.4602107559736389,0.4292567747806201,ensemble,True,False,pass
What is the LICS level for member 88654321?,lics_status,lics_status,True,member_domain,member_domain,True,0.3089824698406083,0.3635087880791269,0.27788390797945883,ensemble,False,False,disagreement
Is this member designated as low income subsidy?,lics_status,lics_status,True,member_domain,member_domain,True,0.6542254652035074,0.6542254652607338,0.6416827640334339,ensemble,True,False,pass
Show the LIS cost-sharing reduction level for this member.,lics_status,lics_status,True,member_domain,member_domain,True,0.46545407008352396,0.46545407012394957,0.4432123465966336,ensemble,True,False,pass
LICS status for member 77234581.,lics_status,lics_status,True,member_domain,member_domain,True,0.342775613769531,0.34277561379903776,0.310202806452946,ensemble,True,False,pass
Does this member qualify for low income cost sharing?,lics_status,lics_status,True,member_domain,member_domain,True,0.6076510610606365,0.6076510611137174,0.5942370638013922,ensemble,True,False,pass
What subsidy level is on file for this member?,lics_status,lics_status,True,member_domain,member_domain,True,0.5246989039792979,0.5246989040249963,0.5071107421842569,ensemble,True,False,pass
Is there an LIS indicator on this member's record?,lics_status,lics_status,True,member_domain,member_domain,True,0.43031833052578417,0.43031833056308233,0.4152183252906464,ensemble,True,False,pass
Check the low income subsidy designation for member 44781239.,lics_status,lics_status,True,member_domain,member_domain,True,0.38020177346787176,0.3802017735007097,0.3588487441682169,ensemble,True,False,pass
LICS?,lics_status,lics_status,True,member_domain,member_domain,True,0.422319711688875,0.4223197117254616,0.39497881803518875,ensemble,True,False,pass
What copay reduction applies based on this member's LIS status?,lics_status,lics_status,True,member_domain,member_domain,True,0.42356038083937786,0.42356038087607467,0.39914462896927244,ensemble,True,False,pass
Show STCOB records for member 88654321.,stcob_linkage,stcob_linkage,True,member_domain,member_domain,True,0.2986989683953872,0.3514105510836722,0.27813515120036064,ensemble,False,False,disagreement
Are there short-term COB links for this member?,stcob_linkage,stcob_linkage,True,member_domain,member_domain,True,0.5397568673129798,0.5397568673600183,0.5237698189340633,ensemble,True,False,pass
Pull up the STCOB member connections.,stcob_linkage,stcob_linkage,True,member_domain,member_domain,True,0.5032007223644078,0.5032007224081925,0.48417944283519554,ensemble,True,False,pass
Does this member have active short-term coordination linkages?,stcob_linkage,stcob_linkage,True,member_domain,member_domain,True,0.3176893164157431,0.31768931644301746,0.28218568748041956,ensemble,True,False,pass
STCOB linkage details for member 77234581.,stcob_linkage,stcob_linkage,True,member_domain,member_domain,True,0.4252559789053231,0.4252559789421711,0.4018248034980128,ensemble,True,False,pass
Show all STCOB records on file.,stcob_linkage,stcob_linkage,True,member_domain,member_domain,True,0.42399138928172897,0.4239913893184644,0.39886216027464616,ensemble,True,False,pass
Short-term COB links for this member.,stcob_linkage,stcob_linkage,True,member_domain,member_domain,True,0.5149414649506068,0.5149414649954367,0.49347226868152244,ensemble,True,False,pass
STCOB?,stcob_linkage,stcob_linkage,True,member_domain,member_domain,True,0.3292169350144153,0.3873140412269008,0.28370465301067926,ensemble,False,False,disagreement
Are there any linked STCOB records for member 44781239?,stcob_linkage,stcob_linkage,True,member_domain,member_domain,True,0.3245611336804636,0.3818366278923527,0.29443875787870744,ensemble,False,False,disagreement
Check short-term coordination of benefits linkage.,stcob_linkage,stcob_linkage,True,member_domain,member_domain,True,0.40931025300022833,0.40931025303565705,0.3739276360989725,ensemble,True,False,pass
What CVS ID is associated with member 88654321?,cvs_id_lookup,cvs_id_lookup,True,member_domain,member_domain,True,0.32435580142064163,0.38159506052783426,0.2975664352616994,ensemble,False,False,disagreement
Look up the CVS member identifier for this member.,cvs_id_lookup,cvs_id_lookup,True,member_domain,member_domain,True,0.7256596610215266,0.7256596610851098,0.7136509023373032,ensemble,True,False,pass
CVS ID for member 77234581.,cvs_id_lookup,cvs_id_lookup,True,member_domain,member_domain,True,0.3095321496940136,0.36415547025966133,0.28317457653047645,ensemble,False,False,disagreement
What is the CVS number on file?,cvs_id_lookup,cvs_id_lookup,True,member_domain,member_domain,True,0.37454297252027136,0.37454297255260577,0.347362249981145,ensemble,True,False,pass
Show the CVS identifier stored for this member.,cvs_id_lookup,cvs_id_lookup,True,member_domain,member_domain,True,0.5020615356678404,0.5020615357115238,0.48143798214952915,ensemble,True,False,pass
CVS ID lookup for member 44781239.,cvs_id_lookup,cvs_id_lookup,True,member_domain,member_domain,True,0.35440524880155316,0.4169473515673472,0.3332644137785037,ensemble,False,False,disagreement
What CVS member number is associated here?,cvs_id_lookup,cvs_id_lookup,True,member_domain,member_domain,True,0.4421140489980015,0.4421140490363499,0.4016899872892108,ensemble,True,False,pass
Retrieve the CVS ID for this enrollment.,cvs_id_lookup,cvs_id_lookup,True,member_domain,member_domain,True,0.2438582050120584,0.3483688643329454,0.2216334739799458,ensemble,False,False,disagreement
Does this member have a CVS ID on file?,cvs_id_lookup,cvs_id_lookup,True,member_domain,member_domain,True,0.5991622129065085,0.5991622129588339,0.5812212839011508,ensemble,True,False,pass
CVS ID?,cvs_id_lookup,cvs_id_lookup,True,member_domain,member_domain,True,0.3724099162977415,0.4381293133294544,0.34522763943237417,ensemble,False,False,disagreement
Show other CAGMs linked by the same CVS ID.,related_cagm,related_cagm,True,member_domain,member_domain,True,0.5841766193408072,0.5841766193917992,0.5581102580392439,ensemble,True,False,pass
Find CAGM records matching member 88654321 by family.,related_cagm,member_hierarchy,False,member_domain,member_domain,True,0.10088355412860313,0.14411936305268824,0.051878150711973894,ensemble,False,False,disagreement
Which members share this CVS identifier?,related_cagm,cvs_id_lookup,False,member_domain,member_domain,True,0.4657732327321159,0.46577323277256966,0.4277507153865817,ensemble,True,False,pass
Related CAGMs for this member.,related_cagm,member_hierarchy,False,member_domain,member_domain,True,0.20170214602647293,0.23729664240420525,0.13571229683648114,ensemble,False,False,disagreement
List CAGMs by family ID under this client.,related_cagm,related_cagm,True,member_domain,member_domain,True,0.479533295292834,0.4795332953345123,0.43437501218137425,ensemble,True,False,pass
Who else is linked to this member by CVS ID?,related_cagm,cvs_id_lookup,False,member_domain,member_domain,True,0.2431536809019044,0.28606315402670013,0.1327470801391757,ensemble,False,False,disagreement
Show linked CAGM records for member 77234581.,related_cagm,member_hierarchy,False,member_domain,member_domain,True,0.16806102480283955,0.24008717831013868,0.12693898357175287,ensemble,False,False,disagreement
Find all related CAGMs for this member.,related_cagm,member_hierarchy,False,member_domain,member_domain,True,0.23359123116987296,0.27481321316448554,0.15163518197757486,ensemble,False,False,disagreement
CAGM links for this enrollment.,related_cagm,member_hierarchy,False,member_domain,member_domain,True,0.06037877517739065,0.10977959124038972,0.023134811858959728,ensemble,False,False,disagreement
Which members share the same family identifier?,related_cagm,family_members,False,member_domain,member_domain,True,0.32147452371210666,0.3214745237397178,0.2488821556326329,ensemble,True,False,pass
What other IDs are on file for member 88654321?,alternate_ids,alternate_ids,True,member_domain,member_domain,True,0.19887179392592905,0.2841025627756124,0.17842554165798732,ensemble,False,False,disagreement
List all cross-reference identifiers for this member.,alternate_ids,alternate_ids,True,member_domain,member_domain,True,0.4516579851474076,0.45165798518660527,0.43373310743983234,ensemble,True,False,pass
Show alternate member IDs.,alternate_ids,alternate_ids,True,member_domain,member_domain,True,0.600969205022937,0.6009692050754238,0.5892091842821457,ensemble,True,False,pass
What cross-reference numbers exist for member 77234581?,alternate_ids,alternate_ids,True,member_domain,member_domain,True,0.06336925516997305,0.09052750739273273,0.02262808035050139,ensemble,False,False,disagreement
Alt IDs on file?,alternate_ids,alternate_ids,True,member_domain,member_domain,True,0.41413101068613434,0.4141310107219923,0.3897301907386623,ensemble,True,False,pass
Pull all alternate identifiers for this member.,alternate_ids,alternate_ids,True,member_domain,member_domain,True,0.7402568093140219,0.7402568093789046,0.731030093062715,ensemble,True,False,pass
Does this member have additional IDs in the system?,alternate_ids,alternate_ids,True,member_domain,member_domain,True,0.5206108663523564,0.5206108663976909,0.5043485802360346,ensemble,True,False,pass
Show all member identifiers across systems.,alternate_ids,alternate_ids,True,member_domain,member_domain,True,0.2720705107883769,0.3200829538961662,0.23293299718104638,ensemble,False,False,disagreement
Alternate ID lookup for member 44781239.,alternate_ids,alternate_ids,True,member_domain,member_domain,True,0.2661290351532697,0.31309298256012374,0.2252781883784026,ensemble,False,False,disagreement
What other system IDs are linked to this member?,alternate_ids,alternate_ids,True,member_domain,member_domain,True,0.43337441200587895,0.4333744120434492,0.402540174113908,ensemble,True,False,pass
What is the member's full name and date of birth?,member_demographics,member_demographics,True,member_domain,member_domain,True,0.6945584482082359,0.6945584482690513,0.6759754013314457,ensemble,True,False,pass
